,null,A,B,C,dipole,polar,homo,lumo,gap,spatialSize
19968,19968,2.44048285484,1.61356854439,1.32077455521,2.34726881981,82.7340316772,-0.246929183602,0.0417803525925,0.29070520401,1119.54345703
19969,19969,3.04461717606,1.1058409214,0.932211041451,1.99298965931,78.1270751953,-0.240583956242,0.0311522260308,0.279979407787,1248.79003906
19970,19970,3.82017040253,1.57732319832,1.17932891846,3.72243070602,61.1444244385,-0.240047901869,-0.0313245728612,0.209176555276,1067.40625
19971,19971,3.62198257446,1.32987451553,0.984286785126,3.33533549309,66.735168457,-0.22399379313,-0.0259434133768,0.20612244308,1059.3269043
19972,19972,2.91462826729,1.59958124161,1.23370993137,2.39835596085,73.6119842529,-0.240214556456,0.0143158407882,0.251138240099,1108.1784668
19973,19973,2.7745616436,1.35303997993,1.12680613995,2.83699393272,77.8889389038,-0.233750119805,0.0237946547568,0.269126117229,1183.32531738
19974,19974,3.72022366524,1.7420809269,1.23561060429,3.07963299751,72.175743103,-0.227175861597,0.00868473295122,0.255951523781,1114.06408691
19975,19975,3.13744950294,1.09929943085,0.864630699158,2.95180606842,71.4427108765,-0.240246355534,-0.0379415303469,0.210215508938,1037.04760742
19976,19976,3.00610327721,1.0306135416,0.819365382195,2.24312901497,78.990852356,-0.239968851209,0.0165126230568,0.285357475281,1276.60107422
19977,19977,3.18813419342,1.27091765404,0.946780323982,3.21751284599,70.1705703735,-0.23894110322,-0.0215625800192,0.211720392108,1149.44628906
19978,19978,3.28277659416,1.4922606945,0.850560188293,3.48049974442,64.1833572388,-0.253742307425,-0.050694398582,0.19121363759,1050.73388672
19979,19979,3.49145555496,1.52523851395,1.28787076473,1.81801521778,68.2794265747,-0.244286715984,0.0481030419469,0.298261940479,1012.16955566
19980,19980,3.75966763496,1.36782121658,1.03469491005,3.41947126389,67.5315628052,-0.244030296803,-0.0222720131278,0.212893471122,1115.80432129
19981,19981,3.31377220154,1.40347552299,1.23847162724,3.37166428566,60.1552696228,-0.252733528614,-0.0138194439933,0.228640794754,1036.79382324
19982,19982,2.99360132217,1.61508822441,1.20334565639,2.36176228523,68.7239303589,-0.252250105143,0.00930963922292,0.24838860333,1114.0447998
19983,19983,3.26669597626,1.29732918739,0.988452911377,2.79293227196,76.7727050781,-0.246582984924,0.00889151077718,0.270795851946,1036.55029297
19984,19984,2.4569542408,1.22082924843,1.06962132454,2.89727163315,76.156463623,-0.240799024701,0.0315395332873,0.26366469264,1267.79223633
19985,19985,2.71867775917,1.27202153206,1.3272690773,3.52825903893,64.1504745483,-0.25245192647,0.0257272832096,0.288147330284,1156.10620117
19986,19986,3.44105529785,1.22194635868,1.11104238033,2.73444128036,77.2305450439,-0.243006050587,0.0251595750451,0.299148142338,1125.0213623
19987,19987,3.28971362114,1.57719302177,1.16197752953,2.31022667885,76.1798629761,-0.226357862353,-0.00877397321165,0.219475716352,1076.56604004
19988,19988,3.30045032501,0.901053965092,0.800291895866,3.32646083832,75.9848709106,-0.231131821871,0.0220108460635,0.24755603075,1214.01147461
19989,19989,2.64939522743,1.19857621193,0.963511824608,2.78285169601,82.5633087158,-0.231533735991,0.0320992544293,0.280034601688,1264.47729492
19990,19990,3.78652262688,1.47840452194,1.1075360775,3.14962458611,64.8228302002,-0.250487953424,-0.0480297133327,0.195720970631,1037.56396484
19991,19991,4.01351547241,1.52917122841,1.19044160843,3.19800972939,67.7727890015,-0.231576174498,-0.040506079793,0.186685934663,1012.30609131
19992,19992,2.81731796265,1.10790395737,0.932448506355,2.21511983871,55.4575386047,-0.267903894186,0.0604384876788,0.314570009708,1223.19897461
19993,19993,3.40295529366,1.18529927731,0.919150352478,2.87548542023,71.6233062744,-0.239819437265,-0.00824406556785,0.226029753685,1154.01025391
19994,19994,2.85298991203,1.14757657051,0.934619188309,1.56898701191,84.6756820679,-0.240252941847,0.0633159577847,0.324621498585,1344.2668457
19995,19995,4.69554376602,1.43964982033,1.40590953827,1.05084335804,73.7046203613,-0.230438157916,0.0131573975086,0.266993761063,942.758544922
19996,19996,3.44480109215,1.03662121296,0.91293990612,1.0388892889,85.4040145874,-0.241391405463,0.0745176672935,0.332513809204,1356.8894043
19997,19997,2.91613793373,1.13729965687,1.03950333595,1.92504179478,74.6920089722,-0.242156893015,0.0450856089592,0.312700748444,1279.1652832
19998,19998,4.38513231277,1.1019718647,1.02143633366,2.48800992966,67.262336731,-0.252060353756,-0.0503115877509,0.193337470293,1080.97216797
19999,19999,3.16877937317,1.67512154579,1.28990793228,3.39805817604,74.793258667,-0.232940420508,0.0138869825751,0.264397978783,1097.23730469
20000,20000,4.27316093445,1.44576573372,1.16303491592,4.0543346405,70.412727356,-0.229405522346,-0.0230955407023,0.210215508938,1009.16925049
20001,20001,2.88261723518,1.2648870945,0.893397569656,3.6705019474,69.8573150635,-0.22739161551,-0.00359089835547,0.219598501921,1236.96704102
20002,20002,3.15445017815,1.42795729637,1.26698422432,2.65540385246,63.0628509521,-0.254264265299,0.0135276680812,0.244061410427,1104.34204102
20003,20003,4.05219697952,1.02810430527,0.946335196495,1.73616242409,78.7049636841,-0.233587712049,0.0249121524394,0.267308622599,1046.33581543
20004,20004,3.24089765549,1.44248819351,1.21841013432,3.26703000069,72.6598205566,-0.245599165559,-0.0107090985402,0.221504971385,1046.53637695
20005,20005,2.34339308739,1.3811621666,1.11791348457,2.64798617363,70.9544372559,-0.240810588002,0.00160013441928,0.244188025594,1108.25341797
20006,20006,3.14524102211,1.23416495323,0.87937951088,3.52152037621,78.7146606445,-0.225019916892,0.0128524620086,0.232916787267,1278.25170898
20007,20007,3.34354519844,1.21976327896,0.948459386826,2.93271613121,73.6729125977,-0.235968798399,0.00812876969576,0.218899413943,1110.48144531
20008,20008,3.67452788353,1.74189114571,1.53909063339,2.2091999054,67.301322937,-0.240044608712,-0.0205349456519,0.241186469793,1028.88012695
20009,20009,2.4483268261,1.5998570919,1.35762572289,2.67909502983,77.6715927124,-0.231131821871,0.0263209398836,0.272872656584,1148.64550781
20010,20010,2.6503431797,1.42733359337,1.44425749779,2.87958860397,81.480430603,-0.230069071054,0.0128366844729,0.276472985744,1139.69274902
20011,20011,3.52513670921,1.29338932037,1.19049084187,1.3226300478,76.1877975464,-0.248549431562,0.0642550438643,0.331391900778,1312.13049316
20012,20012,3.60253977776,1.34927344322,1.02441465855,2.13956618309,69.830116272,-0.233750090003,0.0261863842607,0.305207014084,1308.71740723
20013,20013,2.06684350967,1.54381251335,1.15585517883,3.05785965919,82.1956939697,-0.22091139853,0.0437613353133,0.286559998989,1248.42895508
20014,20014,3.48734211922,0.924838066101,0.858962774277,2.04180622101,80.700920105,-0.235488176346,0.0475814864039,0.297727257013,1318.91870117
20015,20015,3.09129858017,1.36784362793,1.10296046734,3.02166843414,64.2653808594,-0.253272950649,-0.0188062544912,0.225865036249,1039.71862793
20016,20016,2.09608078003,1.458309412,1.08001077175,3.85273742676,73.6057434082,-0.237345308065,0.021170001477,0.261295884848,1242.76721191
20017,20017,3.63853478432,1.39158582687,1.04578840733,3.59027314186,68.1472244263,-0.247001379728,-0.0308314859867,0.206817090511,1067.61950684
20018,20018,3.08027243614,1.42433691025,1.27088046074,3.48473596573,74.6643371582,-0.232985854149,0.0231294836849,0.264216065407,1222.01782227
20019,20019,2.94826436043,1.58279013634,1.20323121548,3.65494632721,75.5305862427,-0.235934183002,0.00200075586326,0.250922262669,1052.59472656
20020,20020,2.73293113708,1.41342139244,1.26747596264,2.12653136253,75.3828201294,-0.240282267332,0.0408256463706,0.275420367718,1147.61816406
20021,20021,3.71014738083,1.40126037598,1.14931988716,2.09811091423,80.0745162964,-0.234190136194,0.0172520317137,0.269002914429,1043.72473145
20022,20022,3.38949513435,1.39025878906,1.22316086292,3.14450907707,74.3508605957,-0.229827031493,0.00201582186855,0.230382502079,1130.07897949
20023,20023,2.8223721981,1.68745064735,1.26756930351,2.01515197754,66.3987121582,-0.23721729219,-5.62637578696e-05,0.262633860111,1091.47167969
20024,20024,3.04316353798,1.2008087635,1.14793503284,2.23650813103,76.102104187,-0.24087254703,0.0573456138372,0.291078329086,1161.19726562
20025,20025,3.60772061348,1.6044549942,1.30009925365,3.14920806885,67.6124954224,-0.241359889507,-0.0162624828517,0.220580741763,1057.68554688
20026,20026,3.73834657669,1.64574837685,1.18436527252,2.70047736168,69.8627243042,-0.237888082862,0.02130391635,0.260432839394,1107.65002441
20027,20027,3.52186322212,1.57380366325,1.38303244114,2.34825634956,77.2798614502,-0.242159053683,0.0104961236939,0.254790455103,1045.66113281
20028,20028,2.34068346024,1.76707839966,1.4667750597,2.03191518784,72.5124511719,-0.236748754978,0.0531970225275,0.281758219004,1107.78076172
20029,20029,3.86344695091,1.54814505577,1.21241557598,3.65950512886,68.0332489014,-0.234670579433,-0.0495487228036,0.184005320072,1034.15722656
20030,20030,2.55923295021,1.50014853477,1.25533664227,2.37146067619,77.5508422852,-0.22817723453,0.0159402005374,0.252526283264,1157.77709961
20031,20031,3.05442333221,1.37299251556,1.1378005743,2.8410255909,76.8485183716,-0.23510414362,0.0314478129148,0.296112418175,1178.45117188
20032,20032,3.06316280365,1.30257821083,0.946309089661,3.09063911438,72.8721694946,-0.24161991477,-0.000156889436767,0.228522315621,1091.9296875
20033,20033,2.95306038857,1.33416843414,1.11313569546,3.32617878914,75.8279037476,-0.231131821871,0.0239321608096,0.245014682412,1145.92919922
20034,20034,3.30310630798,1.46951436996,1.24950933456,4.06336259842,77.0622940063,-0.238646805286,0.0214581694454,0.251136600971,1037.75561523
20035,20035,2.14125132561,1.38354563713,1.14645242691,1.54522538185,87.8389511108,-0.239675611258,0.0652912482619,0.32127648592,1395.17016602
20036,20036,3.91832900047,1.36187314987,1.23358261585,2.56177043915,81.0135421753,-0.231310144067,0.0127567928284,0.253047645092,1200.81115723
20037,20037,2.36418676376,1.29678583145,1.02642905712,3.19910407066,74.7496795654,-0.237574353814,0.0164689980447,0.259366482496,1263.81860352
20038,20038,3.19859409332,1.40550160408,1.15592634678,2.42862081528,66.7875289917,-0.241403490305,-0.0239633992314,0.247150972486,1098.71020508
20039,20039,3.28102493286,1.25568795204,1.08894622326,3.29038739204,79.2654190063,-0.23301205039,0.0332459546626,0.280672490597,1147.81469727
20040,20040,2.95763421059,1.2568385601,0.882013201714,2.8969836235,71.1360092163,-0.244759753346,-0.01255432982,0.22981852293,1181.68359375
20041,20041,2.70438075066,1.37912225723,1.21057403088,2.47413229942,69.3616714478,-0.239917218685,0.037152338773,0.286129832268,1106.49353027
20042,20042,2.98806023598,1.35011696815,1.18868649006,3.59788823128,72.0672836304,-0.239980563521,0.012540618889,0.257012784481,1168.16589355
20043,20043,2.87525057793,1.25714993477,1.14012312889,3.28828310966,74.9489974976,-0.236535534263,0.00521062873304,0.239946484566,1168.6015625
20044,20044,2.74470329285,1.30592370033,0.930194497108,3.05083203316,71.9619979858,-0.227650344372,-0.0105511238798,0.210544377565,1125.02612305
20045,20045,3.16262459755,1.26077365875,1.05484485626,2.03890132904,77.6043319702,-0.232487007976,0.0306379981339,0.273412019014,1145.92590332
20046,20046,3.33760666847,1.31799387932,1.02161383629,2.58280611038,63.8630027771,-0.251557350159,-0.0246224123985,0.229716509581,1055.13842773
20047,20047,2.30918574333,1.50023770332,1.16469728947,1.58996987343,81.9728927612,-0.232893303037,0.0323370285332,0.287416815758,1177.69750977
20048,20048,3.52203631401,1.17182683945,0.981847763062,3.27451372147,71.4210586548,-0.240631997585,-0.0204665586352,0.210215508938,1116.64880371
20049,20049,3.39865803719,1.04038619995,0.898490309715,1.36481010914,85.3339157104,-0.240586385131,0.0678467676044,0.315971910954,1346.85205078
20050,20050,3.17571091652,1.44841432571,1.25981926918,3.07947444916,69.1821517944,-0.242636188865,-0.0590829923749,0.217539787292,1115.89038086
20051,20051,3.93044447899,1.83603239059,1.56153249741,3.41239905357,67.9684066772,-0.2476246804,-0.0051210206002,0.241661563516,1054.03710938
20052,20052,2.7228269577,1.37431907654,1.10136008263,1.64845776558,77.7713088989,-0.238832965493,0.0585306733847,0.306095540524,1214.09008789
20053,20053,2.60510516167,1.49866890907,1.11917865276,3.04616379738,70.4748916626,-0.24137429893,0.0130155663937,0.258029639721,1152.73779297
20054,20054,2.82223892212,1.21428585052,0.998415350914,3.45319461823,69.1037445068,-0.245726391673,-0.00207028980367,0.250558197498,1147.58850098
20055,20055,2.71889615059,1.29612565041,1.12460231781,2.47011303902,70.4327163696,-0.241923779249,0.0171108022332,0.251186490059,1110.75830078
20056,20056,3.45984268188,1.35414290428,1.14072132111,1.54683303833,78.2645874023,-0.2334600389,0.0181499477476,0.269970059395,1047.13317871
20057,20057,3.07288146019,0.877467811108,0.87470805645,2.08282470703,75.6651535034,-0.244678109884,0.0459227636456,0.279868781567,1307.78735352
20058,20058,3.79354643822,1.20827054977,0.972634911537,2.6666829586,70.9108047485,-0.23646196723,-0.00977292750031,0.217885062099,1112.11938477
20059,20059,2.72311234474,1.63228344917,1.35120260715,3.35683131218,72.5066757202,-0.238175660372,-0.00621310900897,0.22226279974,1056.90393066
20060,20060,4.29054069519,1.37389492989,1.30692958832,2.63708090782,66.3828353882,-0.248954132199,-0.0208856798708,0.234112769365,1040.75354004
20061,20061,3.24911999702,1.4790995121,1.41929399967,1.59953868389,72.213142395,-0.240569859743,0.0982973650098,0.340525597334,1266.18115234
20062,20062,4.23499393463,1.00803947449,0.952792882919,2.27252030373,77.6432647705,-0.240776345134,0.0562977455556,0.307270586491,1155.12524414
20063,20063,3.43963527679,1.5179438591,1.1481359005,2.68132758141,78.4318695068,-0.219820946455,-0.0163014270365,0.222859576344,1093.99121094
20064,20064,3.32358384132,1.47102999687,1.3033503294,3.49205780029,70.4851226807,-0.254035145044,0.0224175322801,0.269276380539,1122.48999023
20065,20065,2.63566422462,1.17904615402,0.982160210609,2.66107273102,72.1927566528,-0.247293069959,-0.0217247605324,0.256703019142,1144.17407227
20066,20066,2.53933119774,1.25688397884,0.967814922333,2.60971236229,72.0762634277,-0.240076556802,0.00622950680554,0.222151920199,1180.55297852
20067,20067,3.45614624023,1.60316181183,1.21948206425,3.52602744102,76.0116348267,-0.242092013359,0.0120229441673,0.261707693338,1055.37060547
20068,20068,2.98659443855,1.39465737343,1.10344028473,2.53321623802,77.8136672974,-0.232482373714,0.0288015343249,0.2777325809,1160.41833496
20069,20069,3.71456575394,1.3319170475,1.2503067255,1.71619832516,82.9190597534,-0.24222651124,0.0105445673689,0.248977556825,1030.53710938
20070,20070,3.07096767426,1.35909485817,0.927090525627,3.03236651421,71.9689788818,-0.241131290793,0.0013281207066,0.241540029645,1126.72705078
20071,20071,2.52796173096,1.38709568977,1.21681988239,3.13233876228,71.8926467896,-0.239026099443,0.014676598832,0.252203047276,1082.7746582
20072,20072,2.67021822929,1.31239366531,1.03855025768,3.52477049828,77.7044219971,-0.231131821871,0.0300894379616,0.27396696806,1188.93603516
20073,20073,3.69783997536,1.48433470726,1.01988399029,3.45322203636,67.5427322388,-0.240570470691,-0.0672391057014,0.176775097847,1036.26342773
20074,20074,3.32979202271,1.49648594856,1.14040863514,3.29784560204,69.4786758423,-0.247498571873,-0.00791662652045,0.238034665585,1113.38391113
20075,20075,2.83431529999,1.13642013073,1.02720046043,2.02003693581,73.9802780151,-0.243097320199,0.0488533973694,0.309073865414,1309.28662109
20076,20076,3.37648320198,1.44613981247,0.939057588577,3.354565382,67.3658218384,-0.239947572351,-0.058855496347,0.187282368541,1073.75158691
20077,20077,4.29698991776,1.47140455246,1.03972411156,3.71271085739,59.1899490356,-0.26534357667,-0.0769469812512,0.205584987998,1008.5345459
20078,20078,2.91104245186,1.18884158134,0.91298687458,2.82012963295,75.8319778442,-0.231131821871,0.011691079475,0.237679943442,1288.46166992
20079,20079,4.1991891861,1.36127519608,1.08894944191,3.29530310631,65.4419174194,-0.244839534163,-0.0267777889967,0.211482062936,1090.92114258
20080,20080,2.75123429298,1.42181181908,1.06634426117,3.12169766426,72.0464630127,-0.24098803103,0.0230126567185,0.255262166262,1229.93383789
20081,20081,2.7006380558,1.57132673264,1.21237075329,3.40640544891e-05,88.3883285522,-0.234432980418,0.0624148845673,0.314916431904,1182.32653809
20082,20082,2.57617402077,1.05847167969,0.858688116074,2.6741836071,76.6433258057,-0.241185292602,0.0242661572993,0.265684217215,1317.99365234
20083,20083,2.63011240959,2.02163910866,1.58652281761,-0.0317485630512,86.8509902954,-0.239385902882,0.0177299212664,0.256275594234,1127.30041504
20084,20084,2.36816883087,1.19736814499,0.906432628632,3.07170891762,74.7764663696,-0.241267457604,0.0333857238293,0.265730142593,1259.81323242
20085,20085,2.57850956917,1.41521453857,1.2147783041,1.71978545189,85.1136703491,-0.235828116536,0.0744967311621,0.323059290648,1291.93884277
20086,20086,2.9204390049,1.51590800285,1.22886657715,1.76501560211,80.0685577393,-0.232420161366,0.0100792990997,0.253712564707,1036.63964844
20087,20087,3.1428425312,1.25786519051,0.948046565056,2.06517505646,73.9276657104,-0.240480065346,0.0097783934325,0.260811418295,1148.30822754
20088,20088,3.85104942322,1.5663933754,1.02557051182,3.62888169289,67.440574646,-0.225678429008,-0.0218832716346,0.216318160295,1136.82910156
20089,20089,2.73820996284,1.04480195045,0.923117160797,2.28377223015,84.7586517334,-0.231418311596,0.0468923225999,0.28418174386,1311.64208984
20090,20090,3.27092862129,1.56848311424,1.31232464314,3.13261771202,72.5277862549,-0.24048602581,0.0136103397235,0.263747930527,1034.79125977
20091,20091,3.3458135128,1.33445572853,0.966873884201,2.38071107864,80.8846282959,-0.228638350964,0.023368999362,0.24599532783,1111.17578125
20092,20092,3.32338142395,1.00898504257,0.914503574371,2.44235348701,80.2612686157,-0.241292580962,0.0431235469878,0.290681779385,1308.2130127
20093,20093,5.09478521347,1.11755299568,1.01958560944,2.39717316628,64.5720596313,-0.252669423819,-0.00405415240675,0.236776053905,1063.48498535
20094,20094,3.66791415215,0.951335728168,0.716058850288,2.6181409359,75.0962219238,-0.238125532866,0.012698661536,0.248629540205,1207.00793457
20095,20095,3.5553150177,0.968159079552,0.779065728188,2.46102547646,72.7608032227,-0.245341747999,-0.0252480767667,0.218290284276,1050.71118164
20096,20096,3.30291652679,1.02659130096,0.873136520386,0.762817144394,87.4135513306,-0.241856083274,0.0377351716161,0.272504299879,1169.21447754
20097,20097,3.138007164,1.24550938606,1.03038322926,2.2099916935,78.1357116699,-0.240541249514,0.00624057743698,0.230035379529,1064.23974609
20098,20098,3.02735161781,1.46868228912,1.24593114853,3.65464067459,70.6893463135,-0.238045945764,-0.00640149414539,0.23159006238,1096.10290527
20099,20099,2.8676097393,1.36523675919,1.16852235794,3.48295235634,75.0930938721,-0.242358207703,-0.00273857242428,0.238770842552,1199.26623535
20100,20100,3.7557952404,1.30896449089,1.03640460968,3.06015133858,74.4657974243,-0.21144220233,0.00154036306776,0.215124174953,1102.50512695
20101,20101,2.87799119949,1.26528954506,0.942170023918,2.98694634438,71.3828964233,-0.243945375085,0.00733566470444,0.225962743163,1150.61572266
20102,20102,3.29114484787,1.44085526466,1.1886497736,2.59449958801,75.7270965576,-0.235902249813,-0.00590306986123,0.235246524215,1085.07666016
20103,20103,2.81131386757,1.44847774506,1.16531801224,2.53942751884,71.5759429932,-0.242382600904,0.0255791470408,0.284161478281,1083.87890625
20104,20104,2.92720627785,1.03334474564,0.833385467529,1.84271812439,79.3274459839,-0.243144050241,0.0553858056664,0.300865411758,1508.47070312
20105,20105,3.38531088829,1.35900688171,1.07384705544,3.06128334999,62.6172790527,-0.257315814495,-0.0548358596861,0.201705694199,981.432006836
20106,20106,2.77533555031,1.17947077751,1.05240535736,0.930986166,84.5217056274,-0.249235183001,0.0750933885574,0.336684256792,1403.70666504
20107,20107,3.02031111717,1.21544921398,0.95422077179,3.10633826256,72.25756073,-0.237685009837,0.00404371507466,0.230057090521,1175.05615234
20108,20108,3.04845714569,1.5361571312,1.26377677917,3.64844727516,73.0575942993,-0.231281071901,0.00571281369776,0.226237028837,1111.22033691
20109,20109,3.12324881554,1.50603890419,1.26914715767,2.68571400642,76.2762069702,-0.234004914761,0.0327496863902,0.294440120459,1173.93469238
20110,20110,4.04822969437,1.75144290924,1.57821142673,1.8552172184,67.8103408813,-0.240412220359,0.0318536646664,0.277152657509,1046.42163086
20111,20111,4.62442922592,1.07258439064,1.19385671616,2.05951356888,69.2342605591,-0.248423963785,0.0100394682959,0.248719334602,985.982421875
20112,20112,3.99159622192,1.14818024635,1.08836269379,2.38558316231,74.1062850952,-0.241638436913,-0.00290346867405,0.227320387959,1026.61181641
20113,20113,3.47918343544,1.52096939087,1.29339325428,3.72449469566,72.4314117432,-0.244912877679,-0.00576830562204,0.22883528471,1044.86694336
20114,20114,2.87726593018,1.5708193779,1.22212922573,3.35849070549,76.142616272,-0.239768773317,0.00133716338314,0.250087350607,1040.9831543
20115,20115,3.32037377357,1.2915084362,1.1559035778,1.81955432892,82.8740158081,-0.237414062023,-0.000110861146823,0.239941000938,1073.73120117
20116,20116,3.96064925194,1.53191614151,1.22913169861,2.92808580399,69.3211364746,-0.22632971406,-0.0206246431917,0.210215508938,1020.79302979
20117,20117,3.10343313217,1.54038858414,1.21911895275,2.51920723915,71.6882400513,-0.233966127038,-0.00468522310257,0.230011388659,987.128234863
20118,20118,2.59169316292,0.928306639194,0.869955182076,1.77236330509,80.2996749878,-0.244977965951,0.0627988874912,0.320635080338,1521.36132812
20119,20119,3.04333424568,1.61842989922,1.45406579971,3.28532218933,58.9179878235,-0.25848081708,-0.0540189146996,0.217491805553,1015.74310303
20120,20120,3.06930160522,1.51191496849,1.07300043106,2.57317566872,78.4634017944,-0.227520316839,-0.00330335064791,0.235050901771,1034.99462891
20121,20121,2.64284348488,1.04477870464,0.861293196678,2.30618262291,72.8651504517,-0.245155736804,0.036346770823,0.286317169666,1292.47692871
20122,20122,2.73891782761,1.48610401154,1.16907942295,3.04016327858,70.0572662354,-0.250569820404,-0.0122962696478,0.220098316669,1075.23400879
20123,20123,3.88569974899,1.34961819649,1.16715073586,3.78092503548,68.834602356,-0.252577722073,0.0286889243871,0.271326452494,1161.94287109
20124,20124,3.3566634655,1.36395978928,1.25653803349,4.17705392838,78.2650375366,-0.245363563299,0.0235932283103,0.279554635286,1139.86865234
20125,20125,3.37264084816,1.54561948776,1.20781779289,3.13468003273,78.5417480469,-0.225563019514,-0.00278867571615,0.217321440578,1050.22509766
20126,20126,2.63445115089,1.5744972229,1.21756148338,2.90186452866,75.7492599487,-0.237389564514,-0.0099425977096,0.234189420938,1039.05249023
20127,20127,2.65827918053,1.54138469696,1.19157230854,3.86251807213,70.7582397461,-0.247351318598,0.0129658346996,0.272039324045,1112.74438477
20128,20128,3.83123588562,1.26968932152,1.28052949905,2.89918518066,78.3760299683,-0.235751643777,0.0211416240782,0.27773463726,1105.66833496
20129,20129,6.27034711838,1.4753549099,1.39082694054,3.24740290642,59.7636413574,-0.267966300249,-0.028974507004,0.233763515949,1004.28289795
20130,20130,3.18258595467,1.20930206776,0.912527561188,3.02308392525,71.1296844482,-0.237533733249,0.00344424531795,0.23229470849,1144.81677246
20131,20131,3.43289542198,1.1979033947,0.976842284203,3.21984052658,73.3129653931,-0.228337839246,-0.00847544986755,0.211161285639,1137.8828125
20132,20132,3.01846146584,1.38866186142,1.14249229431,3.87363624573,72.476020813,-0.235986500978,0.00794084835798,0.247615993023,1110.79492188
20133,20133,3.23198771477,0.904177308083,0.925384283066,2.69626426697,77.681892395,-0.240657687187,0.0151228792965,0.282268851995,1212.04602051
20134,20134,2.82346653938,1.63241648674,1.29436433315,1.51074361801,85.3071517944,-0.226292297244,0.0292648877949,0.271342217922,1081.60620117
20135,20135,3.49233984947,0.905694782734,0.779311656952,2.29069161415,81.4130630493,-0.24288366735,0.0115765277296,0.287949472666,1182.41333008
20136,20136,2.82157850266,1.51053285599,1.21766245365,3.03566503525,77.1637649536,-0.239144936204,0.0111087020487,0.242499530315,1066.52539062
20137,20137,3.46648144722,1.01802539825,0.849316120148,2.07919645309,76.510597229,-0.242382645607,0.0016601618845,0.258215069771,1152.96057129
20138,20138,2.94152951241,1.343998909,1.23203921318,3.40334296227,68.8428268433,-0.246187761426,-0.0259742531925,0.212776109576,1061.45080566
20139,20139,2.66233873367,1.30044579506,1.06888234615,2.25470709801,77.3527450562,-0.239497765899,0.0294364970177,0.276606023312,1141.93481445
20140,20140,3.13593053818,1.04249978065,0.853568553925,3.06127166748,72.7769088745,-0.232992962003,0.0185511764139,0.22997161746,1207.375
20141,20141,3.89927315712,1.71811795235,1.17660009861,2.94072461128,56.8932228088,-0.280935943127,-0.0885405167937,0.188005596399,927.233459473
20142,20142,3.77895689011,1.05392050743,0.864357233047,2.15954685211,73.6171188354,-0.245812177658,-0.0262206550688,0.221748784184,1064.13305664
20143,20143,3.53358101845,1.15379929543,1.00718390942,3.48472118378,72.7660903931,-0.234461188316,-0.0168429743499,0.211454287171,1097.82519531
20144,20144,2.92769479752,1.48856759071,1.15041470528,3.28571867943,78.5081329346,-0.229180887341,0.0086748925969,0.253439545631,1078.24731445
20145,20145,3.07174158096,1.65848708153,1.20665156841,3.79031944275,59.6790008545,-0.252675175667,-0.0339895114303,0.212647795677,1016.34588623
20146,20146,3.12939763069,1.41333937645,1.0361828804,2.56296825409,77.2874526978,-0.231250375509,0.000845192233101,0.224034011364,1200.30578613
20147,20147,2.92164921761,1.25112748146,0.947117686272,3.00381112099,69.7514572144,-0.245238959789,-0.00121390237473,0.235582143068,1171.19348145
20148,20148,2.3899948597,1.17248892784,1.05919969082,2.1095597744,74.2594985962,-0.23759637773,0.0431350544095,0.299423158169,1287.27734375
20149,20149,2.81770992279,1.25895631313,1.00990307331,2.18924975395,75.4468765259,-0.237669408321,0.00334602431394,0.25592237711,1190.92980957
20150,20150,3.92524695396,1.47769904137,1.1261677742,3.48257279396,66.1150283813,-0.232515320182,-0.042783588171,0.186844423413,1057.87756348
20151,20151,2.7928404808,1.14476490021,1.08411324024,2.09845352173,78.2038192749,-0.239794999361,0.0317885093391,0.278290510178,1195.58374023
20152,20152,3.48148322105,1.23131847382,1.02156019211,2.98806262016,74.9846878052,-0.244673788548,0.0127301290631,0.269546836615,1009.82037354
20153,20153,2.81932473183,1.48444080353,1.18721282482,2.52114319801,63.6321678162,-0.255803406239,-0.0011678065639,0.262982666492,1058.52978516
20154,20154,2.77983212471,1.49690270424,1.28583741188,3.67865037918,69.1362762451,-0.242062419653,-0.020312121138,0.218110993505,1116.2454834
20155,20155,3.22575354576,1.41558933258,1.16618859768,3.14471292496,63.6156044006,-0.26024261117,-0.0343754738569,0.210215508938,1036.85327148
20156,20156,3.34075331688,1.13658928871,0.900910496712,3.20262312889,69.9197235107,-0.250626921654,0.00396549887955,0.253476291895,1135.38305664
20157,20157,3.55410933495,1.53981733322,1.17565739155,2.01178359985,70.2249221802,-0.241833508015,0.0110109290108,0.280624896288,1059.24291992
20158,20158,3.44412589073,1.52506947517,1.15830004215,3.16901135445,59.3614234924,-0.255888223648,-0.0323958098888,0.23020362854,981.795471191
20159,20159,2.8491590023,1.67437553406,1.24295008183,2.9318959713,67.0441131592,-0.240577995777,-0.00018085562624,0.267851769924,1094.94067383
20160,20160,2.80425810814,1.76067447662,1.11907815933,3.92367625237,71.9259414673,-0.236440613866,-0.00387207116,0.23648570478,1119.86853027
20161,20161,3.39119791985,1.55668997765,1.18395733833,3.15788149834,72.7851791382,-0.236065670848,-0.0167024470866,0.212050780654,1066.61401367
20162,20162,3.4758336544,1.10236799717,0.84138572216,2.32338476181,74.1618118286,-0.241199985147,-0.00265439483337,0.2511741817,1080.36865234
20163,20163,4.71568441391,1.38393735886,1.26279687881,2.75984549522,65.0626220703,-0.248499572277,-0.00699157174677,0.22689384222,1080.20373535
